codex_id,glyph_cote,glyph_id,glyph_lecture,glyph_image,elements,element_ids
18,385_17r_17_03,25273.0,itzonquen : mictlanteuctli,385_17r_17_03-18.jpg,ihuitl|tzonquemitl,308|706
18,385_17r_17_04,25274.0,ixayac motenolcopinticac : mictlanteuctli,385_17r_17_04-18.jpg,xayacatl|xahualli|tliltic|tentli|xolochauhqui,722|718|664|562|749
18,385_17r_17_05,25275.0,iyacaxiuh : mictlanteuctli,385_17r_17_05-18.jpg,yacaxihuitl|xihuitl_3,767|730
18,385_17r_17_06,25276.0,iamanacoch : mictlanteuctli,385_17r_17_06-18.jpg,nacochtli|amatl|iztac,406|46|332
18,385_17r_17_07,25277.0,icozcapetl : mictlanteuctli,385_17r_17_07-18.jpg,cozcapetlatl|amatl|iztac,179|46|332
18,385_17r_17_08,25278.0,icozqui : mictlanteuctli,385_17r_17_08-18.jpg,techimalli|amatl|cozcatl,530|46|180
18,385_17r_17_09,25279.0,ixicol : mictlanteuctli,385_17r_17_09-18.jpg,xicolli|iztac,725|332
18,385_17r_17_10,25280.0,itlalpil iztac inic motzinilpiticac : mictlanteuctli,385_17r_17_10-18.jpg,tlalpilli_2|iztac,618|332
18,385_17r_17_11,25281.0,imaxtli : mictlanteuctli,385_17r_17_11-18.jpg,iztac|maxtlatl,332|360
18,385_17r_17_12,25282.0,imacuex : mictlanteuctli,385_17r_17_12-18.jpg,teocuitlatl|iztac|macuextli|ehuatl_2|amatl,566|332|343|243|46
18,385_17r_17_13,25283.0,imacuex citlalin : mictlanteuctli,385_17r_17_13-18.jpg,macuextli|ixtelolotli|citlalin,343|326|149
18,385_17r_17_14,25284.0,ajorcas : mictlanteuctli,385_17r_17_14-18.jpg,tlalpilli|amatl,617|46
18,385_17r_17_15,25285.0,icac : mictlanteuctli,385_17r_17_15-18.jpg,cactli,100
18,385_17r_17_16,25286.0,icitlalcue : mictlanteuctli,385_17r_17_16-18.jpg,cueitl|cuaxicalli|cuetlaxtli|cuechtli_2|cuauhtli,214|205|217|210|203
18,385_17r_17_17,25287.0,pintura corporal : mictlanteuctli,385_17r_17_17-18.jpg,pintura_corporal|tliltic,479|664
18,385_17r_17_18,25288.0,cuaxicalli : mictlanteuctli,385_17r_17_18-18.jpg,cuaxicalli,205
18,385_17r_17_19,25289.0,itlamamal tlahuiztli ipan : mictlanteuctli,385_17r_17_19-18.jpg,amatl|tlamamallahuiztli|ixtlapalpanitl,46|620|327
18,385_17v_06_01,25295.0,ce ozomatli,385_17v_06_01-18.jpg,ce|ozomatli,117|447
18,385_17v_07_01,25296.0,ome malinalli,385_17v_07_01-18.jpg,malinalli|ce,348|117
18,385_17v_08_01,25297.0,yei acatl,385_17v_08_01-18.jpg,acatl|ce,26|117
18,385_17v_09_01,25298.0,nahui ocelotl,385_17v_09_01-18.jpg,ocelotl|ce,420|117
18,385_17v_10_01,25299.0,macuilli cuauhtli,385_17v_10_01-18.jpg,ce|cuauhtli,117|203
18,385_17v_11_01,25300.0,inacayo : patecatl,385_17v_11_01-18.jpg,nacayotl|tliltic,402|664
18,385_17v_11_02,25301.0,iamacal coxoliyo quetzaltzonyo iehecaxochiuh : patecatl,385_17v_11_02-18.jpg,cuezalin|xochipalli|amacalli|tlalpilli|coxolitli|quetzalli|omitl_2|eztli|metztli|tzontli_2|amacuexpalli|ehecaxochitl|yahualiuhqui,222|740|41|617|171|507|436|251|368|709|43|241|768
18,385_17v_11_03,25302.0,itzonquen itzoncoz : patecatl,385_17v_11_03-18.jpg,chalchihuitl|coztic|tzonquemitl,124|184|706
18,385_17v_11_04,25303.0,ixayac mixchictlapanticac : patecatl,385_17v_11_04-18.jpg,xayacatl|xahualli|tliltic|tlapalli,722|718|664|631
18,385_17v_11_05,25304.0,iyacametz : patecatl,385_17v_11_05-18.jpg,yacametztli|metztli|iztac,763|368|332
18,385_17v_11_06,25305.0,tzicoliuhqui ixiuhnacoch : patecatl,385_17v_11_06-18.jpg,nacochtli|xihuitl_3|coltic,406|730|159
18,385_17v_11_07,25306.0,iteocuitlaacuechcozqui : patecatl,385_17v_11_07-18.jpg,xochipalli|cozcapetlatl|cilli,740|179|146
18,385_17v_11_08,25307.0,ichayahuaccozqui : patecatl,385_17v_11_08-18.jpg,amatl|xochipalli|cozcatl|malinalli|tlalpilli,46|740|180|348|617
18,385_17v_11_09,25308.0,itlalpil itentlapal inic motzinilpiticac : patecatl,385_17v_11_09-18.jpg,tentlapalli|tlalpilli_2,560|618
18,385_17v_11_10,25309.0,imaxtli tlayahualiuhcatectli : patecatl,385_17v_11_10-18.jpg,xochipalli|maxtlatl|yahualiuhqui,740|360|768
18,385_17v_11_11,25310.0,ixiuhmacuex : patecatl,385_17v_11_11-18.jpg,teoxihuitl|macuextli,568|343
18,385_17v_11_12,25311.0,"ichalchiuhcuecuex, iteocuitlacoyol : patecatl",385_17v_11_12-18.jpg,teocuitlatl|chalchihuitl|cuecuextli,566|124|213
18,385_17v_11_13,25312.0,icac : patecatl,385_17v_11_13-18.jpg,cactli,100
18,385_17v_11_14,25313.0,itlamamal ihuitoncauh : patecatl,385_17v_11_14-18.jpg,tlamamallahuiztli|teoxihuitl|quetzalli,620|568|507
18,385_17v_11_15,25314.0,iitztopil itecpatopil imac : patecatl,385_17v_11_15-18.jpg,amatl|xochipalli|itztopilli|topilli|tecpatl|piqui,46|740|320|679|538|480
18,385_17v_11_16,25315.0,ichalchiuhmaquiz : patecatl,385_17v_11_16-18.jpg,maquiztli|chalchihuitl|teocuitlatl,354|124|566
18,385_18r_06_01,25321.0,chicuace cozcacuauhtli,385_18r_06_01-18.jpg,ce|totolin,117|681
18,385_18r_07_01,25322.0,chicome olin,385_18r_07_01-18.jpg,ce|olin,117|432
18,385_18r_08_01,25323.0,chicuei tecpatl,385_18r_08_01-18.jpg,tecpatl|ce,538|117
18,385_18r_09_01,25324.0,chiucnahui quiyahuitl,385_18r_09_01-18.jpg,tlaloc|ce,616|117
18,385_18r_10_01,25325.0,matlactli xochitl,385_18r_10_01-18.jpg,xochitl|ce,741|117
18,385_18r_12_01,25327.0,matlactli oce cipactli,385_18r_12_01-18.jpg,cipactli|ce,148|117
18,385_18r_14_01,25329.0,matlactli omome ehecatl,385_18r_14_01-18.jpg,ce|ehecatl,117|240
18,385_18r_16_01,25331.0,matlactli omei calli,385_18r_16_01-18.jpg,calli|ce,105|117
18,385_18r_17_01,25332.0,inacayo : cuauhtequihua,385_18r_17_01-18.jpg,nacayotl|cuauhtli,402|203
18,385_18r_17_02,25333.0,iaztaxel : cuauhtequihua,385_18r_17_02-18.jpg,maxaltic|aztatl,359|90
18,385_18r_17_03,25334.0,itlalpiloca : cuauhtequihua,385_18r_17_03-18.jpg,tlalpiloni|ihuitl|iztac|tzontli_2,619|308|332|709
18,385_18r_17_04,25335.0,ixayac ixahualtiza mixtetlilcomolo : cuauhtequihua,385_18r_17_04-18.jpg,xayacatl|xahualli|iztac|tliltic,722|718|332|664
18,385_18r_17_05,25336.0,ihuitenzacatl : cuauhtequihua,385_18r_17_05-18.jpg,tentetl|ihuitl,559|308
18,385_18r_17_06,25337.0,itlamamal iaztameca : cuauhtequihua,385_18r_17_06-18.jpg,tlamamallahuiztli|aztatl|mecatl|ihuitl,620|90|364|308
18,385_18r_17_07,25338.0,ipan iztac : cuauhtequihua,385_18r_17_07-18.jpg,pantli|iztac|piqui,453|332|480
18,385_18r_18_01,25339.0,inacayo : oceloquichtli,385_18r_18_01-18.jpg,nacayotl|ocelotl,402|420
18,385_18r_18_02,25340.0,iaztaxel : oceloquichtli,385_18r_18_02-18.jpg,maxaltic|aztatl,359|90
18,385_18r_18_03,25341.0,itlalpiloca : ocelotequihua,385_18r_18_03-18.jpg,tlalpiloni|ihuitl|iztac|tzontli_2,619|308|332|709
18,385_18r_18_04,25342.0,ixayac ixahualtiza mixtetlilcomolo : ocelotequihua,385_18r_18_04-18.jpg,xayacatl|xahualli|iztac|tliltic,722|718|332|664
18,385_18r_18_05,25343.0,ihuitenzacatl : ocelotequihua,385_18r_18_05-18.jpg,tentetl|ihuitl,559|308
18,385_18r_18_06,25344.0,itlamamal iaztameca : ocelotequihua,385_18r_18_06-18.jpg,tlamamallahuiztli|mecatl|ihuitl|aztatl,620|364|308|90
18,385_18r_18_07,25345.0,ipan iztac : ocelotequihua,385_18r_18_07-18.jpg,pantli|iztac|piqui,453|332|480
18,385_18v_06_01,25351.0,ce cuetzpalin,385_18v_06_01-18.jpg,cuetzpalin|ce,218|117
18,385_18v_07_01,25352.0,ome cohuatl,385_18v_07_01-18.jpg,cohuatl|ce,153|117
18,385_18v_08_01,25353.0,yei miquiztli,385_18v_08_01-18.jpg,ce|cuaxicalli,117|205
18,385_18v_09_01,25354.0,nahui mazatl,385_18v_09_01-18.jpg,ce|mazatl,117|362
18,385_18v_10_01,25355.0,macuilli tochtli,385_18v_10_01-18.jpg,tochtli|ce,670|117
18,385_18v_11_01,25356.0,inacayo : itztlacoliuhqui,385_18v_11_01-18.jpg,tliltic|tlahuahuantli|nacayotl,664|610|402
18,385_18v_11_02,25357.0,iitztlacoliuh chictlapanqui : itztlacoliuhqui,385_18v_11_02-18.jpg,copilli|tzontli_2|itztli|coltic|xayacatl|mitl|ihuitl|cuaxicalli,164|709|319|159|722|374|308|205
18,385_18v_11_03,25358.0,itlalpiloca icuexcochtechimal imalac : itztlacoliuhqui,385_18v_11_03-18.jpg,techimalli|icpatl|tlalpiloni|cuexcochtechimalli|malacatl|ichcatl_2|motivo_05|amatl|tlalpilli,530|303|619|219|347|295|398|46|617
18,385_18v_11_04,25359.0,itzonquen itzoncoz : itztlacoliuhqui,385_18v_11_04-18.jpg,chalchihuitl|coztic|tzonquemitl,124|184|706
18,385_18v_11_05,25360.0,imexayac : itztlacoliuhqui,385_18v_11_05-18.jpg,xayacatl|tliltic|iztac|xahualli,722|664|332|718
18,385_18v_11_06,25361.0,iyacametz : itztlacoliuhqui,385_18v_11_06-18.jpg,yacametztli|metztli|teocuitlatl,763|368|566
18,385_18v_11_07,25362.0,ixiuhnacoch : itztlacoliuhqui,385_18v_11_07-18.jpg,xihuitl_3|ichcatl_2|nacochtli,730|295|406
18,385_18v_11_08,25363.0,icozcapetl : itztlacoliuhqui,385_18v_11_08-18.jpg,cozcapetlatl|amatl|iztac,179|46|332
18,385_18v_11_09,25364.0,? : itztlacoliuhqui,385_18v_11_09-18.jpg,cozcatl|amatl|tlalpilli,180|46|617
18,385_18v_11_10,25365.0,ixicol : itztlacoliuhqui,385_18v_11_10-18.jpg,xicolli|tliltic|tlapalli|tlahuahuantli,725|664|631|610
18,385_18v_11_11,25366.0,itlalpil itentlapal inic motzinilpiticac : itztlacoliuhqui,385_18v_11_11-18.jpg,tlalpilli_2|tentlapalli,618|560
18,385_18v_11_12,25367.0,imaxtli : itztlacoliuhqui,385_18v_11_12-18.jpg,iztac|maxtlatl,332|360
18,385_18v_11_13,25368.0,imacuex : itztlacoliuhqui,385_18v_11_13-18.jpg,ehuatl_2|teocuitlatl|iztac|macuextli|amatl,243|566|332|343|46
18,385_18v_11_14,25369.0,ichalchiuhmaquiz : itztlacoliuhqui,385_18v_11_14-18.jpg,maquiztli|chalchihuitl|teocuitlatl,354|124|566
18,385_18v_11_15,25370.0,ajorcas : itztlacoliuhqui,385_18v_11_15-18.jpg,tlalpilli|amatl,617|46
18,385_18v_11_16,25371.0,icac : itztlacoliuhqui,385_18v_11_16-18.jpg,cactli,100
18,385_18v_11_17,25372.0,iizquiz imac : itztlacoliuhqui,385_18v_11_17-18.jpg,izquiztli|piqui,331|480
18,385_18v_11_18,25373.0,pintura corporal : itztlacoliuhqui,385_18v_11_18-18.jpg,tliltic|tlapalli|pintura_corporal,664|631|479
18,385_19r_06_01,25379.0,chicuace atl,385_19r_06_01-18.jpg,ce|atl,117|75
18,385_19r_07_01,25380.0,chicome itzcuintli,385_19r_07_01-18.jpg,ce|itzcuintli,117|317
18,385_19r_08_01,25381.0,chicuei ozomatli,385_19r_08_01-18.jpg,ce|ozomatli,117|447
18,385_19r_09_01,25382.0,chiucnahui malinalli,385_19r_09_01-18.jpg,malinalli|ce,348|117
18,385_19r_10_01,25383.0,matlactli acatl,385_19r_10_01-18.jpg,acatl|ce,26|117
18,385_19r_12_01,25385.0,matlactli oce ocelotl,385_19r_12_01-18.jpg,ce|ocelotl,117|420
18,385_19r_14_01,25387.0,matlactli omome cuauhtli,385_19r_14_01-18.jpg,ce|cuauhtli,117|203
18,385_19r_16_01,25389.0,matlactli omei cozcacuauhtli,385_19r_16_01-18.jpg,ce|totolin,117|681
18,385_19r_17_01,25390.0,inacayo : tlacatl tetepacholo,385_19r_17_01-18.jpg,nacayotl|momamaxahui|tlacatl,402|385|599
18,385_19r_17_02,25391.0,ixayac icopi : tlacatl,385_19r_17_02-18.jpg,icopi|xayacatl,300|722
18,385_19r_17_03,25392.0,tetl : tlacatl,385_19r_17_03-18.jpg,tetl,584
18,385_19r_17_04,25393.0,eztli : tlacatl,385_19r_17_04-18.jpg,eztli,251
18,385_19r_17_05,25394.0,itzon : tlacatl,385_19r_17_05-18.jpg,tzontli,708
18,385_19r_18_01,25395.0,inacayo : cihuatl tlaquechmecanilli,385_19r_18_01-18.jpg,cihuatl|momamaxahui|nacayotl,145|385|402
18,385_19r_18_02,25396.0,ixayac icopi : cihuatl,385_19r_18_02-18.jpg,xayacatl|icopi,722|300
18,385_19r_18_03,25397.0,ixiuhnacoch malacachtic : cihuatl,385_19r_18_03-18.jpg,xihuitl_3|nacochtli,730|406
18,385_19r_18_04,25398.0,mecatl : cihuatl,385_19r_18_04-18.jpg,mecatl,364
18,385_19r_18_05,25399.0,eztli : cihuatl,385_19r_18_05-18.jpg,eztli,251
18,385_19r_18_06,25400.0,itzonquen : cihuatl,385_19r_18_06-18.jpg,tzonquemitl,706
18,385_19v_06_01,25406.0,ce olin,385_19v_06_01-18.jpg,ce|olin,117|432
18,385_19v_07_01,25407.0,ome tecpatl,385_19v_07_01-18.jpg,tecpatl|ce,538|117
18,385_19v_08_01,25408.0,yei quiyahuitl,385_19v_08_01-18.jpg,tlaloc|ce,616|117
18,385_19v_09_01,25409.0,nahui xochitl,385_19v_09_01-18.jpg,xochitl|ce,741|117
18,385_19v_10_01,25410.0,macuilli cipactli,385_19v_10_01-18.jpg,cipactli|ce,148|117
18,385_19v_11_01,25411.0,inacayo : tlazolteotl-ixcuina,385_19v_11_01-18.jpg,nacayotl|ichcatl_2|ihuitl,402|295|308
18,385_19v_11_02,25412.0,iichcaxochiuh zoyatemale : tlazolteotl-ixcuina,385_19v_11_02-18.jpg,tzontli_2|zoyatl|malacatl|icpatl|ichcatl_2|quetzalli|ihuitl|ichcaxochitl_2,709|784|347|303|295|507|308|297
18,385_19v_11_03,25413.0,itzonquen : tlazolteotl-ixcuina,385_19v_11_03-18.jpg,tzonquemitl,706
18,385_19v_11_04,25414.0,ixayac motenolcopinticac centlacochichiltic : tlazolteotl-ixcuin,385_19v_11_04-18.jpg,xayacatl|xahualli|tliltic|tlapalli|tentli,722|718|664|631|562
18,385_19v_11_05,25415.0,ichalchiuhyacamiuh : tlazolteotl-ixcuina,385_19v_11_05-18.jpg,chalchihuitl|yacamitl,124|764
18,385_19v_11_06,25416.0,ixiuhnacoch : tlazolteotl-ixcuina,385_19v_11_06-18.jpg,nacochtli|xihuitl_3|ichcatl_2,406|730|295
18,385_19v_11_07,25417.0,icozcapetl teoxihuitl itlaactoc : tlazolteotl-ixcuina,385_19v_11_07-18.jpg,teocuitlatl|teoxihuitl|cozcapetlatl,566|568|179
18,385_19v_11_08,25418.0,iteocuitlacozqui ihuan teocuitlacomalli : tlazolteotl-ixcuina,385_19v_11_08-18.jpg,chalchihuitl|teocuitlatl|cozcatl|comalli,124|566|180|160
18,385_19v_11_09,25419.0,itlacaehua : tlazolteotl-ixcuina,385_19v_11_09-18.jpg,ehuatl_1,242
18,385_19v_11_10,25420.0,iocelocue : tlazolteotl-ixcuina,385_19v_11_10-18.jpg,cueitl|ocelotl|cuechtli_2|cuauhtli|ihuitl,214|420|210|203|308
18,385_19v_11_11,25421.0,ixiuhmacuex : tlazolteotl-ixcuina,385_19v_11_11-18.jpg,teoxihuitl|macuextli,568|343
18,385_19v_11_12,25422.0,icac : tlazolteotl-ixcuina,385_19v_11_12-18.jpg,cactli|ihuitl,100|308
18,385_19v_11_13,25423.0,itlamamal tlahuiztli ipan : tlazolteotl-ixcuina,385_19v_11_13-18.jpg,tlamamallahuiztli|pantli|tliltic|tlapalli|metztli,620|453|664|631|368
18,385_19v_11_14,25424.0,icax imac : tlazolteotl-ixcuina,385_19v_11_14-18.jpg,caxitl|tzontecomatl|maitl_1|yollotl|cohuatl|macuextli|piqui,116|707|345|774|153|343|480
18,385_19v_11_15,25425.0,icitlalcue : tlazolteotl-ixcuina,385_19v_11_15-18.jpg,cueitl|cuaxicalli|cuetlaxtli|cuechtli_2|cuauhtli,214|205|217|210|203
18,385_19v_11_16,25426.0,ichalchiuhmaquiz : tlazolteotl-ixcuina,385_19v_11_16-18.jpg,maquiztli|chalchihuitl|teocuitlatl,354|124|566
18,385_21r_06_01,25432.0,chicuace cuauhtli,385_21r_06_01-18.jpg,ce|cuauhtli,117|203
18,385_21r_07_01,25433.0,chicome cozcacuauhtli,385_21r_07_01-18.jpg,ce|totolin,117|681
18,385_21r_08_01,25434.0,chicuei olin,385_21r_08_01-18.jpg,ce|olin,117|432
18,385_21r_09_01,25435.0,chiucnahui tecpatl,385_21r_09_01-18.jpg,tecpatl|ce,538|117
18,385_21r_10_01,25436.0,matlactli quiyahuitl,385_21r_10_01-18.jpg,tlaloc|ce,616|117
18,385_21r_12_01,25438.0,matlactli oce xochitl,385_21r_12_01-18.jpg,xochitl|ce,741|117
18,385_21r_14_01,25440.0,matlactli omome cipactli,385_21r_14_01-18.jpg,cipactli|ce,148|117
18,385_21r_16_01,25442.0,matlactli omei ehecatl,385_21r_16_01-18.jpg,ce|ehecatl,117|240
18,385_21r_17_01,25443.0,cohuatl : quetzalcohuatl,385_21r_17_01-18.jpg,cohuatl|quetzalli,153|507
18,385_21r_17_02,25444.0,iquetzalapanecayo : quetzalcohuatl,385_21r_17_02-18.jpg,tzontli_2|quetzalli,709|507
18,385_21r_17_03,25445.0,itecpa : quetzalcohuatl,385_21r_17_03-18.jpg,tecpatl|quetzalli,538|507
18,385_21r_17_04,25446.0,tepetztoloa : quetzalcohuatl,385_21r_17_04-18.jpg,tlacatl,599
18,385_21v_06_01,25452.0,ce calli,385_21v_06_01-18.jpg,calli|ce,105|117
18,385_21v_07_01,25453.0,ome cuetzpalin,385_21v_07_01-18.jpg,cuetzpalin|ce,218|117
18,385_21v_08_01,25454.0,yei cohuatl,385_21v_08_01-18.jpg,cohuatl|ce,153|117
18,385_21v_09_01,25455.0,nahui miquiztli,385_21v_09_01-18.jpg,ce|cuaxicalli,117|205
18,385_21v_10_01,25456.0,macuilli mazatl,385_21v_10_01-18.jpg,ce|mazatl,117|362
18,385_21v_11_01,25457.0,inacayo izticoliuhqui : itzpapalotl,385_21v_11_01-18.jpg,nacayotl|iztitl|coltic,402|336|159
18,385_21v_11_02,25458.0,icuauhtzon quetzaltzonyo : itzpapalotl,385_21v_11_02-18.jpg,tzontli_2|cuauhtli|quetzalli|tlalpilli,709|203|507|617
18,385_21v_11_03,25459.0,icuauhpilol : itzpapalotl,385_21v_11_03-18.jpg,cuauhtli|quetzalli|ihuitl,203|507|308
18,385_21v_11_04,25460.0,iitzpapalonahual : itzpapalotl,385_21v_11_04-18.jpg,papalotl|tecpatl|quetzalli,454|538|507
18,385_21v_11_05,25461.0,ixayac icamachal xipehua itlaxapoch : itzpapalotl,385_21v_11_05-18.jpg,xayacatl|xahualli|camachalli|coztic|xiuhtic,722|718|106|184|737
18,385_21v_11_06,25462.0,icozcapetl teoxihuitl itlaactoc : itzpapalotl,385_21v_11_06-18.jpg,teoxihuitl|cozcapetlatl|teocuitlatl,568|179|566
18,385_21v_11_07,25463.0,iteocuitlacozqui ihuan teocuitlacomalli : itzpapalotl,385_21v_11_07-18.jpg,chalchihuitl|teocuitlatl|cozcatl|comalli,124|566|180|160
18,385_21v_11_08,25464.0,iaxochiahuipil : itzpapalotl,385_21v_11_08-18.jpg,huipilli|tlapalli|coztic,285|631|184
18,385_21v_11_09,25465.0,icue iomiyo itlan : itzpapalotl,385_21v_11_09-18.jpg,cueitl|tliltic|coztic|omitl_1|tlantli,214|664|184|435|628
18,385_21v_11_10,25466.0,imaxtli iomiyo itlan : itzpapalotl,385_21v_11_10-18.jpg,maxtlatl|omitl_1|tlantli,360|435|628
18,385_21v_11_11,25467.0,imacuex : itzpapalotl,385_21v_11_11-18.jpg,ehuatl_2|teocuitlatl|iztac|macuextli|amatl,243|566|332|343|46
18,385_21v_11_12,25468.0,"icotzehuauh, itzitzil : itzpapalotl",385_21v_11_12-18.jpg,ehuatl_2|teocuitlatl|cotzehuatl,243|566|170
18,385_21v_11_13,25469.0,icitlalcue : itzpapalotl,385_21v_11_13-18.jpg,cueitl|cuaxicalli|cuetlaxtli|cuechtli_2|cuauhtli,214|205|217|210|203
18,385_22r_06_01,25475.0,chicuace tochtli,385_22r_06_01-18.jpg,tochtli|ce,670|117
18,385_22r_07_01,25476.0,chicome atl,385_22r_07_01-18.jpg,ce|atl,117|75
18,385_22r_08_01,25477.0,chicuei itzcuintli,385_22r_08_01-18.jpg,ce|itzcuintli,117|317
18,385_22r_09_01,25478.0,chiucnahui ozomatli,385_22r_09_01-18.jpg,ce|ozomatli,117|447
18,385_22r_10_01,25479.0,matlactli malinalli,385_22r_10_01-18.jpg,malinalli|ce,348|117
18,385_22r_12_01,25481.0,matlactli oce acatl,385_22r_12_01-18.jpg,acatl|ce,26|117
18,385_22r_14_01,25483.0,matlactli omome ocelotl,385_22r_14_01-18.jpg,ocelotl|ce,420|117
18,385_22r_16_01,25485.0,matlactli omei cuauhtli,385_22r_16_01-18.jpg,ce|cuauhtli,117|203
18,385_22r_17_01,25486.0,cuahuitl poztectli : tamoanchan,385_22r_17_01-18.jpg,poztectli|cuahuitl_1|xochitl|eztli,496|193|741|251
18,385_22v_06_01,25492.0,ce cozcacuauhtli,385_22v_06_01-18.jpg,totolin|ce,681|117
18,385_22v_07_01,25493.0,ome olin,385_22v_07_01-18.jpg,ce|olin,117|432
18,385_22v_08_01,25494.0,yei tecpatl,385_22v_08_01-18.jpg,tecpatl|ce,538|117
18,385_22v_09_01,25495.0,nahui quiyahuitl,385_22v_09_01-18.jpg,tlaloc|ce,616|117
18,385_22v_10_01,25496.0,macuilli xochitl,385_22v_10_01-18.jpg,xochitl|ce,741|117
18,385_22v_11_01,25497.0,inacayo izticoliuhqui : xolotl,385_22v_11_01-18.jpg,tliltic|iztitl|nacayotl,664|336|402
18,385_22v_11_02,25498.0,iichcaxochiuh coxoliyo iehecaxochiuh quetzaltzonyo : xolotl,385_22v_11_02-18.jpg,yahualiuhqui|cuezalin|xochipalli|icpatl|ichcatl_2|malacatl|tzontli_2|omitl_2|eztli|tlalpilli|coxolitli|quetzalli|chalchihuitl|ichcaxochitl_2|ehecaxochitl,768|222|740|303|295|347|709|436|251|617|171|507|124|297|241
18,385_22v_11_04,25499.0,itzonquen itzoncoz : xolotl,385_22v_11_04-18.jpg,chalchihuitl|coztic|tzonquemitl,124|184|706
18,385_22v_11_05,25500.0,ixayac : xolotl,385_22v_11_05-18.jpg,xayacatl|xolotl|xahualli|tliltic|coztic,722|751|718|664|184
18,385_22v_11_06,25501.0,tzicoliuhqui ixiuhnacoch : xolotl,385_22v_11_06-18.jpg,coltic|xihuitl_3|nacochtli,159|730|406
18,385_22v_11_07,25502.0,iteocuitlaacuechcozqui : xolotl,385_22v_11_07-18.jpg,cilli|cozcapetlatl|xochipalli,146|179|740
18,385_22v_11_08,25503.0,iehecacozqui : xolotl,385_22v_11_08-18.jpg,ehecacozcatl|tlalpilli,238|617
18,385_22v_11_09,25504.0,ixicol : xolotl,385_22v_11_09-18.jpg,xicolli|iztac,725|332
18,385_22v_11_10,25505.0,itlalpil itentlapal inic motzinilpiticac : xolotl,385_22v_11_10-18.jpg,tentlapalli|tlalpilli_2,560|618
18,385_22v_11_11,25506.0,imaxtli tlayahualiuhcatectli : xolotl,385_22v_11_11-18.jpg,xochipalli|maxtlatl|yahualiuhqui,740|360|768
18,385_22v_11_12,25507.0,ixiuhmacuex : xolotl,385_22v_11_12-18.jpg,teoxihuitl|macuextli,568|343
18,385_22v_11_13,25508.0,"ichalchiuhcuecuex, iteocuitlacoyol : xolotl",385_22v_11_13-18.jpg,teocuitlatl|chalchihuitl|cuecuextli,566|124|213
18,385_22v_11_14,25509.0,itlamamal tlahuiztli ipan : xolotl,385_22v_11_14-18.jpg,xochipalli|ixtlapalpanitl|tlamamallahuiztli,740|327|620
18,385_22v_11_15,25510.0,ichalchiuhmaquiz : xolotl,385_22v_11_15-18.jpg,maquiztli|chalchihuitl|teocuitlatl,354|124|566
18,385_23r_06_01,25516.0,chicuace cipactli,385_23r_06_01-18.jpg,cipactli|ce,148|117
18,385_23r_07_01,25517.0,chicome ehecatl,385_23r_07_01-18.jpg,ce|ehecatl,117|240
18,385_23r_08_01,25518.0,chicuei calli,385_23r_08_01-18.jpg,calli|ce,105|117
18,385_23r_09_01,25519.0,chiucnahui cuetzpalin,385_23r_09_01-18.jpg,cuetzpalin|ce,218|117
18,385_23r_10_01,25520.0,matlactli cohuatl,385_23r_10_01-18.jpg,cohuatl|ce,153|117
18,385_23r_12_01,25522.0,matlactli oce miquiztli,385_23r_12_01-18.jpg,cuaxicalli|ce,205|117
18,385_23r_14_01,25524.0,matlactli omome mazatl,385_23r_14_01-18.jpg,ce|mazatl,117|362
18,385_23r_16_01,25526.0,matlactli omei tochtli,385_23r_16_01-18.jpg,tochtli|ce,670|117
18,385_23r_17_01,25527.0,inacayo : tlalchitonatiuh,385_23r_17_01-18.jpg,nacayotl|tliltic,402|664
18,385_23r_17_02,25528.0,iamacal quetzalmiyahuayo : tlalchitonatiuh,385_23r_17_02-18.jpg,ixtelolotli|xochipalli|tzontli_2|tlalpilli|quetzalli,326|740|709|617|507
18,385_23r_17_03,25529.0,itzonquen itzoncoz : tlalchitonatiuh,385_23r_17_03-18.jpg,coztic|tzonquemitl,184|706
18,385_23r_17_04,25530.0,ixayac mixtlilmacaticac : tlalchitonatiuh,385_23r_17_04-18.jpg,mitl|xayacatl|xahualli|tlaloc|ixtlilli,374|722|718|616|328
18,385_23r_17_05,25531.0,tzicoliuhqui ixiuhnacoch : tlalchitonatiuh,385_23r_17_05-18.jpg,coltic|xihuitl_3|nacochtli,159|730|406
18,385_23r_17_06,25532.0,ichalchiuhcozcapetl : tlalchitonatiuh,385_23r_17_06-18.jpg,teocuitlatl|chalchihuitl|cozcapetlatl,566|124|179
18,385_23r_17_07,25533.0,iteocuitlacozqui ihuan teocuitlacomalli : tlalchitonatiuh,385_23r_17_07-18.jpg,comalli|chalchihuitl|teocuitlatl|cozcatl,160|124|566|180
18,385_23r_17_08,25534.0,ixicol : tlalchitonatiuh,385_23r_17_08-18.jpg,xochipalli|xicolli,740|725
18,385_23r_17_09,25535.0,itlalpil inic motzinilpiticac : tlalchitonatiuh,385_23r_17_09-18.jpg,tlalpilli_2|xochipalli,618|740
18,385_23r_17_10,25536.0,ixiuhmacuex : tlalchitonatiuh,385_23r_17_10-18.jpg,teoxihuitl|macuextli,568|343
18,385_23r_17_11,25537.0,itlamamal tlahuiztli tonatiuh : tlalchitonatiuh,385_23r_17_11-18.jpg,tlamamallahuiztli|tonatiuh|cohuatl,620|678|153
